YR_MO,CALL_DATE,AGENT_KEY,CALLS,HANDLE_TIME,CALL_REGEN,CALLS_WITH_OFFER,CALLS_WITH_ACCEPT,CALLS_OFFER_APPLIED,TRANSFERS,METRIC,TARGET,EFF_DT,TERM_DT,AGENT_ID,AGENT_NAME,TEAM_LEAD_ID,TEAM_LEAD_NAME,CALL_CENTER
201706,2017-06-19,12480,36,24064,6,34,24,15,4,AHT,780,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
201706,2017-06-20,12480,30,25474,6,30,25,17,3,AHT,780,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
201706,2017-06-21,12480,33,24495,5,29,24,19,2,AHT,780,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
201706,2017-06-23,12480,34,25640,7,34,22,13,2,AHT,780,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
201706,2017-06-24,12480,30,24198,7,26,22,13,3,AHT,780,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
201706,2017-06-26,12480,30,25268,5,30,23,14,3,AHT,780,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
201706,2017-06-27,12480,30,24043,6,29,20,13,2,AHT,780,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
201706,2017-06-28,12480,30,24926,6,29,23,18,2,AHT,780,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
201706,2017-06-30,12480,30,25932,6,27,18,14,2,AHT,780,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
201706,2017-06-01,12482,32,24269,6,27,17,10,4,AHT,780,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-03,12482,28,25367,7,26,20,11,3,AHT,780,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-05,12482,29,25760,7,26,17,8,3,AHT,780,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-06,12482,33,24517,8,31,24,14,3,AHT,780,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-07,12482,28,25789,6,26,20,10,3,AHT,780,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-08,12482,30,25994,6,28,20,10,3,AHT,780,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-10,12482,29,24115,6,26,21,12,3,AHT,780,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-12,12482,32,24390,9,29,19,12,4,AHT,780,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-13,12482,28,25248,7,25,16,7,3,AHT,780,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-14,12482,29,25780,7,26,17,11,3,AHT,780,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-15,12482,30,24928,6,27,18,10,4,AHT,780,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-19,12482,28,24476,8,24,17,10,3,AHT,780,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-20,12482,32,25351,7,29,20,9,4,AHT,780,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-21,12482,31,24503,8,27,19,8,3,AHT,780,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-22,12482,32,25871,9,30,18,12,4,AHT,780,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-24,12482,31,25735,8,29,22,13,4,AHT,780,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-26,12482,31,25213,9,27,17,10,3,AHT,780,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-27,12482,31,25543,8,27,19,13,3,AHT,780,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-28,12482,33,25205,9,29,20,14,4,AHT,780,2017-05-01,2020-12-31,201700138,"Sanders, Sammi",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-01,12483,32,24107,9,28,21,9,3,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-03,12483,33,24788,8,29,18,11,4,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-05,12483,28,25354,8,27,21,15,3,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-06,12483,29,24563,8,25,19,9,3,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-07,12483,31,24294,9,27,20,10,4,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-08,12483,31,25647,8,28,17,7,3,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-10,12483,32,25632,8,30,22,12,3,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-12,12483,28,24771,7,25,16,7,3,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-13,12483,33,24509,9,29,20,11,4,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-14,12483,32,24071,8,28,21,8,3,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-15,12483,30,25292,7,27,21,10,3,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-17,12483,33,24736,10,30,22,10,4,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-19,12483,29,25706,7,25,17,9,3,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-20,12483,33,25249,8,29,22,15,3,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-21,12483,33,24739,8,29,22,15,3,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-22,12483,28,24942,6,26,21,9,3,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-24,12483,32,24243,6,28,18,10,4,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-26,12483,33,25340,7,31,20,8,4,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-27,12483,30,24313,9,27,20,12,4,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-28,12483,32,25874,7,28,18,13,4,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-29,12483,30,24160,6,27,21,13,3,AHT,780,2017-05-01,2020-12-31,201700139,"Thomas, Ted",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-01,12484,30,24842,7,27,18,8,3,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-03,12484,31,24869,7,28,22,13,3,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-05,12484,29,25769,7,25,17,9,3,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-06,12484,28,24515,8,25,20,9,3,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-07,12484,33,24591,8,28,18,12,3,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-08,12484,31,24408,7,28,22,15,4,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-10,12484,32,25800,10,28,21,10,4,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-12,12484,30,25938,8,28,18,9,4,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-13,12484,30,25099,7,29,21,12,3,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-14,12484,30,25430,6,26,21,15,4,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-15,12484,30,24578,8,27,20,13,4,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-17,12484,28,25057,6,25,15,9,3,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-19,12484,28,25330,7,25,17,10,3,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-20,12484,32,24314,8,30,24,13,3,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-21,12484,30,25861,6,26,19,8,3,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-22,12484,32,24610,9,29,17,8,4,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-24,12484,28,24632,6,25,18,9,3,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-26,12484,29,24320,6,26,16,9,3,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-27,12484,29,24609,6,25,17,12,3,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-28,12484,28,24836,7,26,19,13,3,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-29,12484,31,24062,6,29,20,10,4,AHT,780,2017-05-01,2020-12-31,201700140,"Uvaldon, Ursala",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-01,12485,29,25402,7,26,19,12,3,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-03,12485,29,24267,7,27,19,10,3,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-05,12485,29,24412,6,26,21,12,3,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-06,12485,32,25985,9,30,24,15,4,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-07,12485,33,24936,8,28,22,10,3,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-08,12485,30,25295,7,27,20,9,3,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-10,12485,30,25484,6,28,18,8,3,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-12,12485,31,24852,9,28,22,12,3,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-13,12485,30,25821,7,26,18,9,3,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-14,12485,33,24212,7,31,20,8,3,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-15,12485,31,25076,7,29,18,8,3,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-17,12485,31,24706,9,28,17,10,3,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-19,12485,29,25089,6,28,19,11,3,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-20,12485,31,24461,7,28,18,12,3,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-21,12485,33,25991,7,31,20,9,4,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-22,12485,28,24503,8,25,18,8,3,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-24,12485,28,24047,7,26,17,10,3,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-26,12485,33,25032,10,30,21,12,3,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-27,12485,32,25697,7,30,22,15,4,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-28,12485,30,24667,8,26,20,14,3,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-29,12485,32,24305,9,30,23,12,3,AHT,780,2017-05-01,2020-12-31,201700141,"Vindictive, Vinny",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-01,12486,29,25429,8,26,20,12,3,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-03,12486,31,25962,9,27,17,9,3,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-05,12486,31,25024,8,27,17,10,3,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-06,12486,32,25062,6,30,18,12,4,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-07,12486,28,24854,6,27,20,13,3,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-08,12486,29,25525,7,25,18,9,3,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-10,12486,33,24368,7,30,18,9,3,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-12,12486,33,24300,10,30,22,15,4,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-13,12486,29,24997,8,25,17,10,3,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-14,12486,32,24195,10,28,21,8,3,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-15,12486,33,24411,9,31,20,11,3,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-17,12486,32,24475,9,30,23,13,4,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-19,12486,31,25130,8,28,17,9,3,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-20,12486,28,24849,7,25,16,10,3,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-21,12486,30,25211,6,28,19,8,3,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-22,12486,33,24692,9,28,22,14,4,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-24,12486,33,25566,9,29,22,13,3,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-26,12486,32,25879,9,29,20,8,4,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-27,12486,28,25575,6,27,21,12,3,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-28,12486,29,25996,7,27,21,13,4,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-29,12486,33,25324,9,30,19,13,3,AHT,780,2017-05-01,2020-12-31,201700142,"Williamson, Wilma",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-01,12487,33,24917,7,28,22,11,4,AHT,780,2017-05-01,2020-12-31,201700143,"Younger, Yeti",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-03,12487,28,25406,7,25,17,8,3,AHT,780,2017-05-01,2020-12-31,201700143,"Younger, Yeti",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-05,12487,31,25894,9,28,19,9,3,AHT,780,2017-05-01,2020-12-31,201700143,"Younger, Yeti",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-06,12487,33,25082,9,29,19,11,3,AHT,780,2017-05-01,2020-12-31,201700143,"Younger, Yeti",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-07,12487,28,25335,8,26,19,9,3,AHT,780,2017-05-01,2020-12-31,201700143,"Younger, Yeti",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-08,12487,32,25375,9,29,19,10,4,AHT,780,2017-05-01,2020-12-31,201700143,"Younger, Yeti",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-12,12487,30,24364,7,29,22,10,3,AHT,780,2017-05-01,2020-12-31,201700143,"Younger, Yeti",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-13,12487,29,25258,9,27,20,13,3,AHT,780,2017-05-01,2020-12-31,201700143,"Younger, Yeti",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-14,12487,31,24281,7,27,18,13,3,AHT,780,2017-05-01,2020-12-31,201700143,"Younger, Yeti",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-15,12487,31,25027,7,29,21,11,4,AHT,780,2017-05-01,2020-12-31,201700143,"Younger, Yeti",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-17,12487,33,25027,8,29,20,10,3,AHT,780,2017-05-01,2020-12-31,201700143,"Younger, Yeti",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-19,12487,32,24439,7,28,20,8,3,AHT,780,2017-05-01,2020-12-31,201700143,"Younger, Yeti",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-20,12487,32,25815,6,28,21,13,4,AHT,780,2017-05-01,2020-12-31,201700143,"Younger, Yeti",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-21,12487,30,24435,7,28,17,12,4,AHT,780,2017-05-01,2020-12-31,201700143,"Younger, Yeti",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-22,12487,32,25331,6,28,17,9,4,AHT,780,2017-05-01,2020-12-31,201700143,"Younger, Yeti",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-24,12487,31,24539,8,28,18,12,4,AHT,780,2017-05-01,2020-12-31,201700143,"Younger, Yeti",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-26,12487,28,24597,8,25,19,11,3,AHT,780,2017-05-01,2020-12-31,201700143,"Younger, Yeti",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-27,12487,28,24157,8,27,19,13,4,AHT,780,2017-05-01,2020-12-31,201700143,"Younger, Yeti",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-28,12487,28,25965,6,25,17,12,3,AHT,780,2017-05-01,2020-12-31,201700143,"Younger, Yeti",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-29,12487,31,25421,8,28,21,11,3,AHT,780,2017-05-01,2020-12-31,201700143,"Younger, Yeti",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-01,12488,32,24700,9,28,22,9,4,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-03,12488,33,24662,7,30,20,12,4,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-05,12488,33,24311,10,28,21,13,4,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-06,12488,30,24396,8,28,17,10,3,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-07,12488,31,24646,7,29,20,13,3,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-08,12488,29,25598,8,26,18,10,3,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-10,12488,32,25754,7,28,22,9,4,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-12,12488,33,25931,8,30,20,10,3,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-13,12488,28,25534,7,25,17,9,3,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-14,12488,32,24224,10,30,23,10,4,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-15,12488,32,25279,8,28,22,10,3,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-17,12488,29,24553,8,25,18,7,3,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-19,12488,32,24644,10,27,17,9,4,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-20,12488,33,25663,9,29,21,13,3,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-21,12488,32,25752,8,30,19,9,4,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-22,12488,32,25512,6,29,23,16,4,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-24,12488,29,25136,6,26,18,8,3,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-26,12488,32,25530,8,29,22,10,3,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-27,12488,29,24857,8,26,16,8,3,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-28,12488,31,24875,9,27,21,11,4,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-29,12488,29,25508,7,28,18,11,3,AHT,780,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-01,12489,32,24876,9,29,18,7,4,AHT,780,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-03,12489,32,24978,8,29,23,13,3,AHT,780,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-05,12489,31,25605,7,29,21,10,3,AHT,780,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-06,12489,30,24614,7,26,20,8,3,AHT,780,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-07,12489,33,25792,8,31,20,11,4,AHT,780,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-08,12489,29,25457,6,27,21,11,3,AHT,780,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-10,12489,30,25963,8,26,18,7,4,AHT,780,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-12,12489,30,25077,8,28,18,8,3,AHT,780,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-15,12489,31,24755,9,27,19,13,3,AHT,780,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-17,12489,30,25304,8,26,20,8,3,AHT,780,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
201706,2017-06-19,12489,30,24275,8,27,16,7,3,AHT,780,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
